
user_id,experiment_name,variant
u00871,onboarding_redesign,treatment
u00872,onboarding_redesign,treatment
u00873,onboarding_redesign,control
u00874,onboarding_redesign,control
u00875,onboarding_redesign,treatment
u00876,onboarding_redesign,treatment
u00877,onboarding_redesign,control
u00878,onboarding_redesign,control
u00879,onboarding_redesign,control
u00880,onboarding_redesign,treatment
u00881,onboarding_redesign,treatment
u00882,onboarding_redesign,treatment
u00883,onboarding_redesign,control
u00884,onboarding_redesign,treatment
u00885,onboarding_redesign,treatment
u00886,onboarding_redesign,control
u00887,onboarding_redesign,treatment
u00888,onboarding_redesign,control
u00889,onboarding_redesign,treatment
u00890,onboarding_redesign,treatment
u00891,onboarding_redesign,treatment
u00892,onboarding_redesign,treatment
u00893,onboarding_redesign,control
u00894,onboarding_redesign,control
u00895,onboarding_redesign,treatment
u00896,onboarding_redesign,control
u00897,onboarding_redesign,control
u00898,onboarding_redesign,control
u00899,onboarding_redesign,treatment
u00900,onboarding_redesign,control
u00901,onboarding_redesign,control
u00902,onboarding_redesign,treatment
u00903,onboarding_redesign,control
u00904,onboarding_redesign,treatment
u00905,onboarding_redesign,treatment
u00906,onboarding_redesign,control
u00907,onboarding_redesign,control
u00908,onboarding_redesign,control
u00909,onboarding_redesign,control
u00910,onboarding_redesign,treatment
u00911,onboarding_redesign,treatment
u00912,onboarding_redesign,control
u00913,onboarding_redesign,treatment
u00914,onboarding_redesign,control
u00915,onboarding_redesign,control
u00916,onboarding_redesign,control
u00917,onboarding_redesign,control
u00918,onboarding_redesign,control
u00919,onboarding_redesign,control
u00920,onboarding_redesign,control
u00921,onboarding_redesign,treatment
u00922,onboarding_redesign,control
u00923,onboarding_redesign,control
u00924,onboarding_redesign,treatment
u00925,onboarding_redesign,treatment
u00926,onboarding_redesign,control
u00927,onboarding_redesign,treatment
u00928,onboarding_redesign,control
u00929,onboarding_redesign,control
u00930,onboarding_redesign,control
u00931,onboarding_redesign,control
u00932,onboarding_redesign,treatment
u00933,onboarding_redesign,treatment
u00934,onboarding_redesign,treatment
u00935,onboarding_redesign,treatment
u00936,onboarding_redesign,treatment
u00937,onboarding_redesign,treatment
u00938,onboarding_redesign,treatment
u00939,onboarding_redesign,treatment
u00940,onboarding_redesign,control
u00941,onboarding_redesign,treatment
u00942,onboarding_redesign,control
u00943,onboarding_redesign,treatment
u00944,onboarding_redesign,treatment
u00945,onboarding_redesign,control
u00946,onboarding_redesign,control
u00947,onboarding_redesign,control
u00948,onboarding_redesign,control
u00949,onboarding_redesign,treatment
u00950,onboarding_redesign,control
u00951,onboarding_redesign,control
u00952,onboarding_redesign,treatment
u00953,onboarding_redesign,control
u00954,onboarding_redesign,control
u00955,onboarding_redesign,treatment
u00956,onboarding_redesign,treatment
u00957,onboarding_redesign,treatment
u00958,onboarding_redesign,control
u00959,onboarding_redesign,treatment
u00960,onboarding_redesign,control
u00961,onboarding_redesign,control
u00962,onboarding_redesign,treatment
u00963,onboarding_redesign,control
u00964,onboarding_redesign,control
u00965,onboarding_redesign,treatment
u00966,onboarding_redesign,treatment
u00967,onboarding_redesign,control
u00968,onboarding_redesign,control
u00969,onboarding_redesign,control
u00970,onboarding_redesign,control
u00971,onboarding_redesign,control
u00972,onboarding_redesign,control
u00973,onboarding_redesign,treatment
u00974,onboarding_redesign,treatment
u00975,onboarding_redesign,treatment
u00976,onboarding_redesign,treatment
u00977,onboarding_redesign,treatment
u00978,onboarding_redesign,control
u00979,onboarding_redesign,treatment
u00980,onboarding_redesign,treatment
u00981,onboarding_redesign,control
u00982,onboarding_redesign,control
u00983,onboarding_redesign,control
u00984,onboarding_redesign,treatment
u00985,onboarding_redesign,treatment
u00986,onboarding_redesign,treatment
u00987,onboarding_redesign,treatment
u00988,onboarding_redesign,control
u00989,onboarding_redesign,treatment
u00990,onboarding_redesign,control
u00991,onboarding_redesign,treatment
u00992,onboarding_redesign,treatment
u00993,onboarding_redesign,treatment
u00994,onboarding_redesign,treatment
u00995,onboarding_redesign,control
u00996,onboarding_redesign,treatment
u00997,onboarding_redesign,treatment
u00998,onboarding_redesign,treatment
u00999,onboarding_redesign,treatment
u01000,onboarding_redesign,treatment
u01001,onboarding_redesign,treatment
u01002,onboarding_redesign,treatment
u01003,onboarding_redesign,treatment
u01004,onboarding_redesign,control
u01005,onboarding_redesign,control
u01006,onboarding_redesign,control
u01007,onboarding_redesign,control
u01008,onboarding_redesign,control
u01009,onboarding_redesign,control
u01010,onboarding_redesign,control
u01011,onboarding_redesign,control
u01012,onboarding_redesign,treatment
u01013,onboarding_redesign,treatment
u01014,onboarding_redesign,treatment
u01015,onboarding_redesign,control
u01016,onboarding_redesign,control
u01017,onboarding_redesign,control
u01018,onboarding_redesign,treatment
u01019,onboarding_redesign,control
u01020,onboarding_redesign,treatment
u01021,onboarding_redesign,treatment
u01022,onboarding_redesign,control
u01023,onboarding_redesign,treatment
u01024,onboarding_redesign,control
u01025,onboarding_redesign,treatment
u01026,onboarding_redesign,treatment
u01027,onboarding_redesign,treatment
u01028,onboarding_redesign,control
u01029,onboarding_redesign,treatment
u01030,onboarding_redesign,treatment
u01031,onboarding_redesign,treatment
u01032,onboarding_redesign,control
u01033,onboarding_redesign,control
u01034,onboarding_redesign,treatment
u01035,onboarding_redesign,control
u01036,onboarding_redesign,control
u01037,onboarding_redesign,control
u01038,onboarding_redesign,treatment
u01039,onboarding_redesign,control
u01040,onboarding_redesign,treatment
u01041,onboarding_redesign,control
u01042,onboarding_redesign,treatment
u01043,onboarding_redesign,control
u01044,onboarding_redesign,treatment
u01045,onboarding_redesign,control
u01046,onboarding_redesign,control
u01047,onboarding_redesign,control
u01048,onboarding_redesign,treatment
u01049,onboarding_redesign,treatment
u01050,onboarding_redesign,control
u01051,onboarding_redesign,treatment
u01052,onboarding_redesign,treatment
u01053,onboarding_redesign,control
u01054,onboarding_redesign,control
u01055,onboarding_redesign,control
u01056,onboarding_redesign,treatment
u01057,onboarding_redesign,treatment
u01058,onboarding_redesign,treatment
u01059,onboarding_redesign,treatment
u01060,onboarding_redesign,treatment
u01061,onboarding_redesign,control
u01062,onboarding_redesign,control
u01063,onboarding_redesign,control
u01064,onboarding_redesign,treatment
u01065,onboarding_redesign,control
u01066,onboarding_redesign,control
u01067,onboarding_redesign,control
u01068,onboarding_redesign,control
u01069,onboarding_redesign,control
u01070,onboarding_redesign,control
u01071,onboarding_redesign,control
u01072,onboarding_redesign,control
u01073,onboarding_redesign,control
u01074,onboarding_redesign,treatment
u01075,onboarding_redesign,treatment
u01076,onboarding_redesign,treatment
u01077,onboarding_redesign,treatment
u01078,onboarding_redesign,control
u01079,onboarding_redesign,treatment
u01080,onboarding_redesign,treatment
u01081,onboarding_redesign,control
u01082,onboarding_redesign,control
u01083,onboarding_redesign,treatment
u01084,onboarding_redesign,treatment
u01085,onboarding_redesign,control
u01086,onboarding_redesign,control
u01087,onboarding_redesign,control
u01088,onboarding_redesign,control
u01089,onboarding_redesign,treatment
u01090,onboarding_redesign,treatment
u01091,onboarding_redesign,treatment
u01092,onboarding_redesign,treatment
u01093,onboarding_redesign,control
u01094,onboarding_redesign,control
u01095,onboarding_redesign,treatment
u01096,onboarding_redesign,treatment
u01097,onboarding_redesign,control
u01098,onboarding_redesign,control
u01099,onboarding_redesign,control
u01100,onboarding_redesign,control
u01101,onboarding_redesign,treatment
u01102,onboarding_redesign,treatment
u01103,onboarding_redesign,control
u01104,onboarding_redesign,treatment
u01105,onboarding_redesign,control
u01106,onboarding_redesign,control
u01107,onboarding_redesign,treatment
u01108,onboarding_redesign,control
u01109,onboarding_redesign,control
u01110,onboarding_redesign,control
u01111,onboarding_redesign,treatment
u01112,onboarding_redesign,treatment
u01113,onboarding_redesign,treatment
u01114,onboarding_redesign,control
u01115,onboarding_redesign,control
u01116,onboarding_redesign,treatment
u01117,onboarding_redesign,treatment
u01118,onboarding_redesign,control
u01119,onboarding_redesign,treatment
u01120,onboarding_redesign,treatment
u01121,onboarding_redesign,control
u01122,onboarding_redesign,treatment
u01123,onboarding_redesign,control
u01124,onboarding_redesign,control
u01125,onboarding_redesign,control
u01126,onboarding_redesign,control
u01127,onboarding_redesign,control
u01128,onboarding_redesign,control
u01129,onboarding_redesign,control
u01130,onboarding_redesign,treatment
u01131,onboarding_redesign,treatment
u01132,onboarding_redesign,treatment
u01133,onboarding_redesign,control
u01134,onboarding_redesign,control
u01135,onboarding_redesign,control
u01136,onboarding_redesign,treatment
u01137,onboarding_redesign,control
u01138,onboarding_redesign,treatment
u01139,onboarding_redesign,treatment
u01140,onboarding_redesign,treatment
u01141,onboarding_redesign,treatment
u01142,onboarding_redesign,control
u01143,onboarding_redesign,treatment
u01144,onboarding_redesign,control
u01145,onboarding_redesign,treatment
u01146,onboarding_redesign,control
u01147,onboarding_redesign,treatment
u01148,onboarding_redesign,treatment
u01149,onboarding_redesign,control
u01150,onboarding_redesign,control
u01151,onboarding_redesign,treatment
u01152,onboarding_redesign,control
u01153,onboarding_redesign,control
u01154,onboarding_redesign,control
u01155,onboarding_redesign,treatment
u01156,onboarding_redesign,control
u01157,onboarding_redesign,control
u01158,onboarding_redesign,control
u01159,onboarding_redesign,control
u01160,onboarding_redesign,control
u01161,onboarding_redesign,control
u01162,onboarding_redesign,treatment
u01163,onboarding_redesign,treatment
u01164,onboarding_redesign,control
u01165,onboarding_redesign,treatment
u01166,onboarding_redesign,treatment
u01167,onboarding_redesign,treatment
u01168,onboarding_redesign,control
u01169,onboarding_redesign,treatment
u01170,onboarding_redesign,treatment
u01171,onboarding_redesign,treatment
u01172,onboarding_redesign,control
u01173,onboarding_redesign,control
u01174,onboarding_redesign,control
u01175,onboarding_redesign,control
u01176,onboarding_redesign,control
u01177,onboarding_redesign,treatment
u01178,onboarding_redesign,treatment
u01179,onboarding_redesign,treatment
u01180,onboarding_redesign,treatment
u01181,onboarding_redesign,treatment
u01182,onboarding_redesign,treatment
u01183,onboarding_redesign,treatment
u01184,onboarding_redesign,treatment
u01185,onboarding_redesign,control
u01186,onboarding_redesign,control
u01187,onboarding_redesign,treatment
u01188,onboarding_redesign,control
u01189,onboarding_redesign,treatment
u01190,onboarding_redesign,control
u01191,onboarding_redesign,control
u01192,onboarding_redesign,control
u01193,onboarding_redesign,treatment
u01194,onboarding_redesign,treatment
u01195,onboarding_redesign,treatment
u01196,onboarding_redesign,control
u01197,onboarding_redesign,control
u01198,onboarding_redesign,control
u01199,onboarding_redesign,control
u01200,onboarding_redesign,treatment
u01201,onboarding_redesign,control
u01202,onboarding_redesign,control
u01203,onboarding_redesign,control
u01204,onboarding_redesign,control
u01205,onboarding_redesign,treatment
u01206,onboarding_redesign,control
u01207,onboarding_redesign,control
u01208,onboarding_redesign,control
u01209,onboarding_redesign,control
u01210,onboarding_redesign,treatment
u01211,onboarding_redesign,treatment
u01212,onboarding_redesign,control
u01213,onboarding_redesign,control
u01214,onboarding_redesign,control
u01215,onboarding_redesign,treatment
u01216,onboarding_redesign,control
u01217,onboarding_redesign,treatment
u01218,onboarding_redesign,treatment
u01219,onboarding_redesign,treatment
u01220,onboarding_redesign,control
u01221,onboarding_redesign,treatment
u01222,onboarding_redesign,treatment
u01223,onboarding_redesign,treatment
u01224,onboarding_redesign,treatment
u01225,onboarding_redesign,control
u01226,onboarding_redesign,treatment
u01227,onboarding_redesign,control
u01228,onboarding_redesign,control
u01229,onboarding_redesign,control
u01230,onboarding_redesign,control
u01231,onboarding_redesign,control
u01232,onboarding_redesign,control
u01233,onboarding_redesign,control
u01234,onboarding_redesign,treatment
u01235,onboarding_redesign,control
u01236,onboarding_redesign,treatment
u01237,onboarding_redesign,treatment
u01238,onboarding_redesign,treatment
u01239,onboarding_redesign,treatment
u01240,onboarding_redesign,control
u01241,onboarding_redesign,control
u01242,onboarding_redesign,treatment
u01243,onboarding_redesign,treatment
u01244,onboarding_redesign,treatment
u01245,onboarding_redesign,control
u01246,onboarding_redesign,control
u01247,onboarding_redesign,treatment
u01248,onboarding_redesign,control
u01249,onboarding_redesign,control
