
user_id,signup_date,acquisition_channel,country
u00817,2025-01-23,paid,Other
u00818,2025-12-16,paid,United States
u00819,2025-11-29,paid,United Kingdom
u00820,2025-08-10,social,India
u00821,2025-10-21,social,United States
u00822,2025-09-08,paid,France
u00823,2025-06-05,social,France
u00824,2025-10-31,organic,United States
u00825,2025-06-05,organic,Brazil
u00826,2025-06-03,organic,India
u00827,2025-05-21,organic,United Kingdom
u00828,2025-09-29,organic,United States
u00829,2025-04-03,organic,France
u00830,2025-11-30,organic,United States
u00831,2025-10-23,paid,India
u00832,2025-05-09,organic,United States
u00833,2025-07-08,paid,United States
u00834,2025-05-20,organic,United Kingdom
u00835,2025-06-16,organic,United Kingdom
u00836,2025-10-03,social,United States
u00837,2025-02-06,social,Other
u00838,2025-07-09,social,United States
u00839,2025-06-09,paid,Australia
u00840,2025-12-17,organic,United States
u00841,2025-04-11,social,Other
u00842,2025-05-15,social,Australia
u00843,2025-03-11,other,United States
u00844,2025-09-30,organic,United States
u00845,2025-01-10,paid,Australia
u00846,2025-04-12,paid,Germany
u00847,2025-11-22,paid,United States
u00848,2025-07-24,referral,India
u00849,2025-12-31,social,United States
u00850,2025-03-30,paid,United States
u00851,2025-10-28,organic,Germany
u00852,2025-10-25,organic,United States
u00853,2025-07-22,organic,Germany
u00854,2025-07-24,social,United States
u00855,2025-01-21,other,United States
u00856,2025-06-13,organic,Brazil
u00857,2025-11-16,paid,Canada
u00858,2025-08-03,social,United States
u00859,2025-10-29,social,Other
u00860,2025-03-28,organic,United States
u00861,2025-04-28,organic,Brazil
u00862,2025-01-03,organic,India
u00863,2025-12-09,paid,United States
u00864,2025-09-18,organic,United States
u00865,2025-10-31,organic,United States
u00866,2025-09-21,referral,United States
u00867,2025-05-11,organic,Other
u00868,2025-11-19,social,United States
u00869,2025-01-27,organic,Other
u00870,2025-04-30,organic,United States
u00871,2025-08-24,other,India
u00872,2025-01-16,organic,India
u00873,2025-06-14,paid,India
u00874,2025-09-03,paid,United States
u00875,2025-12-11,referral,United States
u00876,2025-12-05,organic,United States
u00877,2025-06-12,organic,Australia
u00878,2025-01-11,referral,United States
u00879,2025-04-16,referral,United States
u00880,2025-09-02,social,United States
u00881,2025-03-17,paid,India
u00882,2025-09-29,other,Brazil
u00883,2025-06-23,organic,United States
u00884,2025-09-28,paid,United States
u00885,2025-12-20,organic,United States
u00886,2025-03-25,organic,India
u00887,2025-04-02,organic,United States
u00888,2025-02-15,paid,United States
u00889,2025-12-21,paid,United States
u00890,2025-12-24,organic,Other
u00891,2025-06-29,paid,Other
u00892,2025-11-30,referral,Australia
u00893,2025-04-08,organic,Brazil
u00894,2025-07-18,paid,United States
u00895,2025-08-09,paid,Other
u00896,2025-11-03,other,Germany
u00897,2025-04-07,other,India
u00898,2025-12-29,paid,India
u00899,2025-11-14,organic,United States
u00900,2025-11-17,referral,Other
u00901,2025-01-13,referral,India
u00902,2025-04-17,referral,Canada
u00903,2025-01-20,paid,United Kingdom
u00904,2025-02-05,referral,United States
u00905,2025-05-02,paid,France
u00906,2025-07-19,paid,Australia
u00907,2025-03-04,organic,United States
u00908,2025-09-25,paid,India
u00909,2025-02-10,organic,United States
u00910,2025-09-04,social,United Kingdom
u00911,2025-04-16,social,Brazil
u00912,2025-04-09,organic,United States
u00913,2025-02-11,organic,United States
u00914,2025-01-23,social,Other
u00915,2025-04-27,organic,United States
u00916,2025-01-30,paid,United States
u00917,2025-06-12,organic,United States
u00918,2025-07-14,social,India
u00919,2025-10-15,organic,Canada
u00920,2025-11-04,organic,India
u00921,2025-12-21,organic,United States
u00922,2025-05-10,organic,United States
u00923,2025-04-28,paid,Other
u00924,2025-09-26,organic,France
u00925,2025-03-12,organic,India
u00926,2025-01-03,organic,Other
u00927,2025-06-10,organic,United States
u00928,2025-05-17,paid,United States
u00929,2025-03-09,organic,France
u00930,2025-05-24,referral,United States
u00931,2025-08-05,paid,India
u00932,2025-03-16,other,India
u00933,2025-03-04,other,India
u00934,2025-10-08,organic,Brazil
u00935,2025-08-06,other,United States
u00936,2025-06-04,social,United States
u00937,2025-02-07,organic,Australia
u00938,2025-08-31,organic,United States
u00939,2025-08-03,organic,Canada
u00940,2025-07-02,paid,United States
u00941,2025-06-25,paid,France
u00942,2025-01-20,referral,United States
u00943,2025-11-03,paid,United States
u00944,2025-12-16,paid,United States
u00945,2025-02-06,paid,United States
u00946,2025-04-05,organic,India
u00947,2025-09-30,organic,Canada
u00948,2025-11-10,paid,Other
u00949,2025-10-08,social,United States
u00950,2025-04-24,paid,India
u00951,2025-05-20,organic,India
u00952,2025-09-16,paid,India
u00953,2025-02-11,organic,India
u00954,2025-09-13,organic,United States
u00955,2025-11-12,social,Brazil
u00956,2025-01-12,organic,United Kingdom
u00957,2025-03-10,social,United States
u00958,2025-04-05,organic,Other
u00959,2025-05-09,referral,United Kingdom
u00960,2025-01-25,paid,United States
u00961,2025-02-11,paid,United States
u00962,2025-03-15,organic,United States
u00963,2025-04-21,other,India
u00964,2025-06-10,other,Other
u00965,2025-04-28,organic,Other
u00966,2025-04-09,organic,United States
u00967,2025-07-14,paid,India
u00968,2025-04-01,organic,Germany
u00969,2025-10-15,other,United States
u00970,2025-04-16,organic,United States
u00971,2025-04-06,social,United States
u00972,2025-06-25,paid,United States
u00973,2025-03-14,organic,United States
u00974,2025-02-18,referral,United States
u00975,2025-04-27,organic,United States
u00976,2025-10-11,social,United States
u00977,2025-10-06,paid,India
u00978,2025-04-06,organic,Germany
u00979,2025-12-14,organic,India
u00980,2025-07-05,social,India
u00981,2025-12-19,organic,Australia
u00982,2025-11-15,organic,Australia
u00983,2025-01-04,organic,India
u00984,2025-08-13,organic,United States
u00985,2025-08-03,organic,United States
u00986,2025-06-06,organic,France
u00987,2025-07-06,other,United States
u00988,2025-12-17,paid,Australia
u00989,2025-03-04,organic,United States
u00990,2025-05-05,social,United States
u00991,2025-11-28,paid,France
u00992,2025-12-03,organic,India
u00993,2025-09-01,paid,India
u00994,2025-09-23,organic,United States
u00995,2025-08-14,paid,United States
u00996,2025-10-22,paid,United States
u00997,2025-11-25,social,United States
u00998,2025-06-15,social,India
u00999,2025-03-30,other,United Kingdom
u01000,2025-01-13,organic,Other
u01001,2025-09-26,other,United Kingdom
u01002,2025-06-21,social,Other
u01003,2025-04-30,organic,United States
u01004,2025-11-26,social,United States
u01005,2025-03-05,organic,United States
u01006,2025-07-08,paid,United Kingdom
u01007,2025-05-19,organic,United States
u01008,2025-01-03,social,United States
u01009,2025-03-24,organic,United States
u01010,2025-10-09,organic,United Kingdom
u01011,2025-05-04,organic,France
u01012,2025-12-30,paid,Canada
u01013,2025-02-01,social,United States
u01014,2025-04-28,other,France
u01015,2025-09-20,social,India
u01016,2025-10-20,organic,Germany
u01017,2025-09-02,paid,United States
u01018,2025-06-03,social,United States
u01019,2025-01-12,social,United Kingdom
u01020,2025-04-14,other,United States
u01021,2025-08-20,paid,India
u01022,2025-01-27,organic,France
u01023,2025-08-08,social,United States
u01024,2025-10-28,social,United States
u01025,2025-02-04,organic,United States
u01026,2025-03-24,organic,United States
u01027,2025-03-03,paid,India
u01028,2025-03-28,organic,United Kingdom
u01029,2025-05-15,paid,United States
u01030,2025-04-14,referral,France
u01031,2025-04-05,other,Australia
u01032,2025-11-27,other,United States
u01033,2025-12-07,organic,Canada
u01034,2025-08-02,paid,India
u01035,2025-06-18,organic,India
u01036,2025-01-20,organic,United States
u01037,2025-01-13,social,United States
u01038,2025-05-03,organic,Other
u01039,2025-11-07,organic,United Kingdom
u01040,2025-05-24,organic,United States
u01041,2025-03-04,social,India
u01042,2025-11-21,referral,United States
u01043,2025-05-11,organic,United States
u01044,2025-12-07,paid,United States
u01045,2025-09-14,organic,United States
u01046,2025-10-02,organic,Other
u01047,2025-07-08,paid,Canada
u01048,2025-09-26,paid,India
u01049,2025-10-18,organic,Germany
u01050,2025-12-19,paid,Australia
u01051,2025-06-28,referral,India
u01052,2025-06-28,paid,France
u01053,2025-09-23,organic,India
u01054,2025-12-06,organic,France
u01055,2025-08-31,other,United States
u01056,2025-10-29,paid,France
u01057,2025-01-11,organic,United States
u01058,2025-12-04,organic,India
u01059,2025-11-18,other,Other
u01060,2025-08-31,organic,United States
u01061,2025-06-23,paid,United States
u01062,2025-01-18,paid,Canada
u01063,2025-02-02,paid,United States
u01064,2025-10-27,paid,United States
u01065,2025-04-03,organic,United States
u01066,2025-12-15,organic,United States
u01067,2025-01-09,organic,India
u01068,2025-03-27,paid,United States
u01069,2025-10-08,organic,Other
u01070,2025-11-21,paid,United States
u01071,2025-10-20,organic,United States
u01072,2025-08-16,other,France
u01073,2025-06-21,organic,India
u01074,2025-11-04,paid,India
u01075,2025-08-24,referral,United States
u01076,2025-01-24,paid,United States
u01077,2025-11-14,social,Other
u01078,2025-09-03,paid,United States
u01079,2025-10-27,paid,Australia
u01080,2025-03-09,organic,United States
u01081,2025-07-27,organic,United States
u01082,2025-09-21,social,United States
u01083,2025-06-17,social,United States
u01084,2025-05-29,referral,Other
u01085,2025-01-11,referral,Brazil
u01086,2025-05-09,organic,United States
u01087,2025-09-11,social,United States
u01088,2025-06-05,organic,United States
u01089,2025-03-13,social,United States
u01090,2025-10-24,organic,Australia
u01091,2025-12-06,organic,France
u01092,2025-09-07,organic,United States
u01093,2025-06-13,organic,Canada
u01094,2025-09-15,organic,United States
u01095,2025-01-06,paid,Australia
u01096,2025-08-04,organic,United States
u01097,2025-09-06,other,United States
u01098,2025-02-23,other,India
u01099,2025-06-03,social,France
u01100,2025-01-03,other,France
u01101,2025-05-04,organic,United States
u01102,2025-02-23,referral,United States
u01103,2025-02-24,paid,United States
u01104,2025-11-13,organic,India
u01105,2025-08-07,social,United States
u01106,2025-05-19,paid,Brazil
u01107,2025-03-19,other,United States
u01108,2025-06-15,social,Other
u01109,2025-04-06,referral,United States
u01110,2025-02-28,organic,United Kingdom
u01111,2025-05-09,social,United States
u01112,2025-09-28,paid,Australia
u01113,2025-08-30,other,United States
u01114,2025-04-30,organic,United States
u01115,2025-10-11,paid,India
u01116,2025-04-24,referral,Germany
u01117,2025-11-27,paid,Other
u01118,2025-10-24,referral,United States
u01119,2025-08-01,paid,United Kingdom
u01120,2025-10-09,paid,United States
u01121,2025-12-03,paid,Brazil
u01122,2025-06-29,referral,India
u01123,2025-07-03,organic,United States
u01124,2025-09-06,other,Australia
u01125,2025-12-08,organic,United States
u01126,2025-11-25,paid,Other
u01127,2025-02-21,organic,United States
u01128,2025-11-20,referral,United States
u01129,2025-12-17,social,United Kingdom
u01130,2025-11-08,organic,United States
u01131,2025-06-16,referral,India
u01132,2025-01-07,paid,Australia
u01133,2025-03-25,paid,United States
u01134,2025-10-12,organic,France
u01135,2025-11-05,organic,India
u01136,2025-09-13,social,United States
u01137,2025-01-12,organic,United Kingdom
u01138,2025-06-16,paid,Other
u01139,2025-04-21,organic,India
u01140,2025-09-18,organic,United States
u01141,2025-07-23,organic,India
u01142,2025-06-26,paid,Other
u01143,2025-04-16,referral,United Kingdom
u01144,2025-04-01,paid,United States
u01145,2025-01-14,organic,United States
u01146,2025-12-03,referral,United States
u01147,2025-11-13,organic,United States
u01148,2025-03-06,other,United States
u01149,2025-11-01,social,United States
u01150,2025-09-10,paid,Canada
u01151,2025-01-08,organic,United States
u01152,2025-02-26,organic,France
u01153,2025-08-24,organic,United Kingdom
u01154,2025-01-31,organic,Germany
u01155,2025-02-06,organic,United States
u01156,2025-06-11,referral,Other
u01157,2025-03-25,referral,Other
u01158,2025-08-22,organic,India
u01159,2025-04-10,organic,United States
u01160,2025-06-30,referral,Other
u01161,2025-06-24,other,France
u01162,2025-08-18,organic,France
u01163,2025-04-13,organic,India
u01164,2025-11-26,other,United Kingdom
u01165,2025-10-04,paid,India
u01166,2025-07-10,other,United States
u01167,2025-10-15,paid,India
u01168,2025-07-30,organic,United States
u01169,2025-09-13,organic,United States
u01170,2025-10-28,organic,United States
u01171,2025-06-03,social,Australia
u01172,2025-12-14,paid,Germany
u01173,2025-02-10,social,United States
u01174,2025-03-06,referral,United States
u01175,2025-10-24,paid,Germany
u01176,2025-11-12,paid,United States
u01177,2025-05-13,organic,United States
u01178,2025-09-08,paid,United States
u01179,2025-04-18,social,Canada
u01180,2025-05-20,paid,Other
u01181,2025-08-02,other,Germany
u01182,2025-09-26,referral,Brazil
u01183,2025-07-04,organic,India
u01184,2025-09-09,referral,United States
u01185,2025-08-02,organic,United Kingdom
u01186,2025-12-03,social,United States
u01187,2025-09-03,referral,India
u01188,2025-05-29,organic,Other
u01189,2025-09-26,paid,United States
u01190,2025-10-20,organic,India
u01191,2025-09-17,organic,India
u01192,2025-04-06,organic,United States
u01193,2025-03-31,referral,Australia
u01194,2025-09-18,social,United Kingdom
u01195,2025-08-01,social,United States
u01196,2025-09-19,paid,India
u01197,2025-09-17,organic,India
u01198,2025-12-06,organic,Canada
u01199,2025-11-20,organic,Other
u01200,2025-10-01,paid,United States
u01201,2025-05-26,organic,Other
u01202,2025-07-23,social,United States
u01203,2025-12-29,paid,United States
u01204,2025-06-12,social,Australia
u01205,2025-10-27,social,India
u01206,2025-08-11,organic,United Kingdom
u01207,2025-11-26,paid,India
u01208,2025-12-14,organic,India
u01209,2025-12-30,referral,United States
u01210,2025-12-18,paid,Brazil
u01211,2025-09-29,social,United States
u01212,2025-04-09,paid,Australia
u01213,2025-08-11,organic,Brazil
u01214,2025-09-30,social,United States
u01215,2025-03-03,paid,United States
u01216,2025-05-18,paid,Germany
u01217,2025-05-13,organic,Brazil
u01218,2025-08-26,organic,United States
u01219,2025-02-22,paid,Canada
u01220,2025-05-16,other,United States
u01221,2025-04-02,organic,United States
u01222,2025-05-01,paid,India
u01223,2025-11-29,organic,United States
u01224,2025-11-28,organic,India
u01225,2025-10-18,referral,Germany
u01226,2025-07-28,organic,United Kingdom
u01227,2025-06-05,organic,India
u01228,2025-11-01,organic,India
u01229,2025-09-06,paid,India
u01230,2025-01-15,paid,United States
u01231,2025-09-06,organic,India
u01232,2025-08-10,paid,United States
u01233,2025-06-21,organic,Other
u01234,2025-07-10,paid,United States
u01235,2025-05-01,organic,Other
u01236,2025-11-23,social,India
u01237,2025-08-09,organic,Other
u01238,2025-02-28,social,Other
u01239,2025-11-21,organic,United States
u01240,2025-05-15,organic,India
u01241,2025-04-21,paid,Australia
u01242,2025-09-23,paid,United States
u01243,2025-07-13,paid,United States
u01244,2025-12-08,social,Australia
u01245,2025-04-08,social,United States
u01246,2025-04-10,other,Other
u01247,2025-11-08,paid,United States
u01248,2025-02-25,paid,United States
u01249,2025-10-08,other,United States
u01250,2025-12-16,social,Australia
u01251,2025-01-19,referral,United States
u01252,2025-11-16,other,United States
u01253,2025-12-19,organic,India
u01254,2025-01-08,organic,Germany
u01255,2025-06-07,referral,Brazil
u01256,2025-07-12,organic,Germany
u01257,2025-05-30,referral,Australia
u01258,2025-01-16,organic,Germany
u01259,2025-11-03,other,United States
u01260,2025-05-10,organic,United States
u01261,2025-12-05,referral,United States
u01262,2025-09-04,referral,United States
u01263,2025-03-18,referral,United States
u01264,2025-05-26,social,India
